시군구,구,동,본번,부번,좌표X,좌표Y
서울특별시 동대문구 장안동,동대문구,장안동,455,4,127.07086165578852,37.56254686183654
서울특별시 동대문구 장안동,동대문구,장안동,385,2,127.0690899447624,37.571337582926716
서울특별시 동대문구 장안동,동대문구,장안동,417,10,127.06425694973329,37.56314460176944
서울특별시 동대문구 장안동,동대문구,장안동,319,3,127.07333466032598,37.57761737458869
서울특별시 동대문구 장안동,동대문구,장안동,284,3,127.07478793309872,37.58095760636113
서울특별시 동대문구 장안동,동대문구,장안동,350,7,127.07068916879085,37.566953837247326
서울특별시 동대문구 장안동,동대문구,장안동,440,5,127.07222530247027,37.5636694852147
서울특별시 동대문구 전농동,동대문구,전농동,209,44,127.05303751371537,37.579930838769975
서울특별시 동대문구 제기동,동대문구,제기동,1158,17,127.03309281628839,37.580015877267336
서울특별시 동대문구 제기동,동대문구,제기동,134,73,127.03531437661916,37.58519837161407
서울특별시 동대문구 휘경동,동대문구,휘경동,308,110,127.05737784771866,37.5871309283351
서울특별시 동작구 사당동,동작구,사당동,138,3,126.9802532622094,37.48631583804749
서울특별시 동작구 상도동,동작구,상도동,488,0,126.95353776829518,37.496939467563266
서울특별시 동작구 상도동,동작구,상도동,472,24,126.95211476287278,37.4966083880973
서울특별시 동작구 상도동,동작구,상도동,212,99,126.94545822602589,37.498758609868375
서울특별시 동작구 상도동,동작구,상도동,126,32,126.95491926673427,37.49208753671667
서울특별시 마포구 망원동,마포구,망원동,465,33,126.90008216624479,37.560811105592705
서울특별시 마포구 망원동,마포구,망원동,465,32,126.90027391869714,37.56090221425603
서울특별시 마포구 망원동,마포구,망원동,464,11,126.89767746258208,37.559942584640524
서울특별시 마포구 망원동,마포구,망원동,239,0,126.90247604889659,37.5531167437559
서울특별시 마포구 망원동,마포구,망원동,436,6,126.901414346077,37.55988046890139
서울특별시 마포구 망원동,마포구,망원동,422,12,126.90355072824937,37.55748468990157
서울특별시 마포구 서교동,마포구,서교동,247,112,126.91598948145834,37.55801557283096
서울특별시 마포구 서교동,마포구,서교동,453,15,126.91567444565432,37.55776163730676
서울특별시 마포구 성산동,마포구,성산동,214,15,126.9079499132442,37.56241916218769
서울특별시 마포구 성산동,마포구,성산동,214,70,126.90814317691009,37.562320983294285
서울특별시 마포구 성산동,마포구,성산동,49,3,126.91365965242566,37.564917341713745
서울특별시 마포구 신공덕동,마포구,신공덕동,5,5,126.95735619354889,37.547676186760654
서울특별시 마포구 아현동,마포구,아현동,372,29,126.95880092783764,37.55453306533784
서울특별시 마포구 염리동,마포구,염리동,27,126,126.9482780428661,37.54908528860345
서울특별시 마포구 용강동,마포구,용강동,495,1,126.93732681834163,37.54209322721914
서울특별시 마포구 중동,마포구,중동,39,9,126.90648809641404,37.56970369562109
서울특별시 서대문구 북가좌동,서대문구,북가좌동,456,0,126.912154,37.5773849
서울특별시 마포구 합정동,마포구,합정동,375,2,126.91294297451697,37.54802256073648
서울특별시 마포구 합정동,마포구,합정동,376,5,126.91238496251987,37.54700126286518
서울특별시 마포구 합정동,마포구,합정동,389,16,126.91052443628638,37.55038105333819
서울특별시 마포구 합정동,마포구,합정동,400,20,126.9067753195115,37.549190526144216
서울특별시 마포구 합정동,마포구,합정동,437,18,126.90784902044253,37.550845379798645
서울특별시 마포구 합정동,마포구,합정동,355,1,126.918598241755,37.54721228937252
서울특별시 마포구 합정동,마포구,합정동,200,1,126.914604695926,37.54543493064419
서울특별시 서대문구 남가좌동,서대문구,남가좌동,335,18,126.92407385197986,37.57561347893699
서울특별시 서대문구 남가좌동,서대문구,남가좌동,132,29,126.92046849471073,37.57175611093706
서울특별시 서대문구 북가좌동,서대문구,북가좌동,273,12,126.91484440096117,37.58426604249172
서울특별시 서대문구 북가좌동,서대문구,북가좌동,378,15,126.90853651478214,37.57701485465966
서울특별시 서대문구 북가좌동,서대문구,북가좌동,3,33,126.92000155693499,37.58231755687259
서울특별시 서대문구 연희동,서대문구,연희동,91,2,126.93628902941303,37.571670474485295
서울특별시 서대문구 홍은동,서대문구,홍은동,277,148,126.93420329816387,37.582422537870514
서울특별시 서대문구 홍은동,서대문구,홍은동,277,69,126.93241983933137,37.581629807644354
서울특별시 서대문구 홍은동,서대문구,홍은동,404,1,126.92900776389907,37.579062551734125
서울특별시 서대문구 홍은동,서대문구,홍은동,392,9,126.92833327922025,37.58136672476256
서울특별시 서대문구 홍은동,서대문구,홍은동,392,11,126.92859582594126,37.581097593182285
서울특별시 서대문구 홍은동,서대문구,홍은동,277,43,126.93467595427327,37.581325164290284
서울특별시 서대문구 홍제동,서대문구,홍제동,131,18,126.94840609115042,37.58699647588243
서울특별시 서대문구 홍제동,서대문구,홍제동,92,1,126.94843869897878,37.5841123313597
서울특별시 서초구 반포동,서초구,반포동,82,4,127.00116610347344,37.495086076399446
서울특별시 서초구 반포동,서초구,반포동,577,35,127.0005852454924,37.49397495124202
서울특별시 서초구 반포동,서초구,반포동,111,11,126.99512793110218,37.49803490703471
서울특별시 서초구 반포동,서초구,반포동,3,3,126.99526849528071,37.50572408497226
서울특별시 서초구 반포동,서초구,반포동,701,4,127.01721798714289,37.50925901825543
서울특별시 서초구 반포동,서초구,반포동,741,5,127.0210272028709,37.50455141322815
서울특별시 서초구 반포동,서초구,반포동,99,3,126.99660022528256,37.49442674398001
서울특별시 서초구 반포동,서초구,반포동,105,14,126.99717439111514,37.49821489346799
서울특별시 서초구 반포동,서초구,반포동,84,2,127.00121560878782,37.49444632086779
서울특별시 서초구 반포동,서초구,반포동,111,1,126.9945275047824,37.49815852949688
서울특별시 서초구 반포동,서초구,반포동,78,1,126.99979762441922,37.496729775687704
서울특별시 서초구 반포동,서초구,반포동,95,1,126.99791892256576,37.49853353546204
서울특별시 서초구 방배동,서초구,방배동,843,6,126.99594637384284,37.49240491282592
서울특별시 서초구 방배동,서초구,방배동,1,40,126.99349617654234,37.49508048135515
서울특별시 서초구 방배동,서초구,방배동,808,8,126.99269007100425,37.49216563479042
서울특별시 서초구 방배동,서초구,방배동,976,15,126.9915492257346,37.481903260735535
서울특별시 서초구 방배동,서초구,방배동,809,26,126.99246584644628,37.491867223360856
서울특별시 서초구 방배동,서초구,방배동,1,7,126.99394398550908,37.49409991993851
서울특별시 서초구 방배동,서초구,방배동,877,6,126.99483910057658,37.488848829084574
서울특별시 서초구 방배동,서초구,방배동,840,1,126.9940882998796,37.491153095410155
서울특별시 서초구 방배동,서초구,방배동,484,5,126.99077904476462,37.475392120220356
서울특별시 서초구 방배동,서초구,방배동,486,8,126.9922860515849,37.474974965619836
서울특별시 서초구 방배동,서초구,방배동,486,4,126.99190080421401,37.47508147294974
서울특별시 서초구 방배동,서초구,방배동,816,3,126.98967808378849,37.490935828180994
서울특별시 서초구 방배동,서초구,방배동,1,18,126.99401751542707,37.49493849812555
서울특별시 서초구 방배동,서초구,방배동,807,11,126.99355359861838,37.493278010840385
서울특별시 서초구 방배동,서초구,방배동,849,24,126.99547069323893,37.49080747721319
서울특별시 서초구 방배동,서초구,방배동,890,8,126.99801894972455,37.48696952808254
서울특별시 서초구 방배동,서초구,방배동,1021,9,127.00019509156014,37.47952450498315
서울특별시 서초구 방배동,서초구,방배동,798,5,126.9962979434185,37.493956749119036
서울특별시 서초구 방배동,서초구,방배동,806,5,126.99334281032918,37.49266418321882
서울특별시 서초구 방배동,서초구,방배동,434,3,126.98572565427756,37.481697783748075
서울특별시 서초구 방배동,서초구,방배동,761,5,126.98523424380804,37.49562163846159
서울특별시 서초구 방배동,서초구,방배동,803,3,126.994738265263,37.493742776326485
서울특별시 서초구 방배동,서초구,방배동,978,2,126.99233451592592,37.48118554940872
서울특별시 서초구 방배동,서초구,방배동,1,119,126.99386534618796,37.4956949871524
서울특별시 서초구 방배동,서초구,방배동,1,56,126.99281506123181,37.49542908879345
서울특별시 서초구 방배동,서초구,방배동,853,19,126.99188787318418,37.48868294207123
서울특별시 서초구 방배동,서초구,방배동,878,26,126.99528573332726,37.489716042778234
서울특별시 서초구 서초동,서초구,서초동,1511,3,127.00771019512081,37.48737085160864
서울특별시 서초구 서초동,서초구,서초동,1608,28,127.02332228931762,37.48879592776424
서울특별시 서초구 서초동,서초구,서초동,1484,7,127.01062505715514,37.482704901313305
서울특별시 서초구 서초동,서초구,서초동,1678,1,127.01941336611615,37.49508960871293
서울특별시 서초구 서초동,서초구,서초동,1466,3,127.0100160483986,37.480701356167614
서울특별시 서초구 서초동,서초구,서초동,1681,0,127.02048528979313,37.497293280495676
서울특별시 서초구 서초동,서초구,서초동,1492,13,127.00326311566855,37.48420649117979
서울특별시 서초구 서초동,서초구,서초동,1471,13,127.00933567053741,37.480968940895934
서울특별시 서초구 서초동,서초구,서초동,1492,5,127.00353320019329,37.48441493926035
서울특별시 서초구 서초동,서초구,서초동,1612,2,127.0206294844504,37.48889319542453
서울특별시 서초구 서초동,서초구,서초동,1427,7,127.0197577488692,37.48370683234757
서울특별시 서초구 서초동,서초구,서초동,1428,1,127.02002701293993,37.484050443657424
서울특별시 서초구 양재동,서초구,양재동,292,0,127.04505565958493,37.47327903969496
서울특별시 서초구 양재동,서초구,양재동,7,45,127.0407879534878,37.48318653102021
서울특별시 서초구 양재동,서초구,양재동,6,12,127.04155132529158,37.482279120206144
서울특별시 서초구 양재동,서초구,양재동,6,19,127.04170028805062,37.48196422147573
서울특별시 서초구 양재동,서초구,양재동,203,2,127.03478327518148,37.46654191121374
서울특별시 서초구 양재동,서초구,양재동,6,29,127.04130387288771,37.48205281931528
서울특별시 서초구 양재동,서초구,양재동,322,0,127.04068322914068,37.470729292792086
서울특별시 서초구 양재동,서초구,양재동,6,36,127.04107904274088,37.481826605773534
서울특별시 서초구 양재동,서초구,양재동,385,9,127.04841093385012,37.47011911066021
서울특별시 서초구 양재동,서초구,양재동,20,18,127.03921674067743,37.47934061200127
서울특별시 서초구 양재동,서초구,양재동,19,0,127.04038260237769,37.48103971373115
서울특별시 서초구 양재동,서초구,양재동,19,1,127.04045162318627,37.48085069619049
서울특별시 서초구 양재동,서초구,양재동,16,28,127.03971922240217,37.48039716424543
서울특별시 성동구 금호동1가,성동구,금호동1가,598,12,127.02471338328918,37.55305915760217
서울특별시 성동구 금호동4가,성동구,금호동4가,97,1,127.02642272771705,37.547721014778986
서울특별시 성동구 마장동,성동구,마장동,778,2,127.04629060077167,37.566357836446215
서울특별시 성동구 마장동,성동구,마장동,512,2,127.03852994030595,37.5688605463776
서울특별시 성동구 옥수동,성동구,옥수동,191,3,127.01727412010275,37.540941858163514
서울특별시 성동구 하왕십리동,성동구,하왕십리동,890,103,127.02864388002813,37.56353057203851
서울특별시 성동구 하왕십리동,성동구,하왕십리동,845,0,127.02542589048024,37.56567190399911
서울특별시 성동구 행당동,성동구,행당동,347,4,127.0295267941212,37.55997376385157
서울특별시 성북구 길음동,성북구,길음동,998,0,127.02543214532602,37.60750337046607
서울특별시 성북구 돈암동,성북구,돈암동,13,85,127.02255882902723,37.59972220658385
서울특별시 성북구 동소문동4가,성북구,동소문동4가,241,0,127.01227602095516,37.59225309011023
서울특별시 성북구 보문동3가,성북구,보문동3가,214,0,127.01817538822164,37.58380467744131
서울특별시 성북구 성북동,성북구,성북동,286,0,126.98952204556916,37.59518538546229
서울특별시 성북구 안암동3가,성북구,안암동3가,42,1,127.02246387899507,37.58444403329019
서울특별시 송파구 가락동,송파구,가락동,93,4,127.11712635570338,37.49843922496408
서울특별시 송파구 가락동,송파구,가락동,197,12,127.13222216353405,37.49300690284737
서울특별시 송파구 가락동,송파구,가락동,183,0,127.13579261760997,37.49388327246283
서울특별시 송파구 가락동,송파구,가락동,99,6,127.11968611122659,37.49339085212499
서울특별시 송파구 가락동,송파구,가락동,16,12,127.12563775988912,37.499926710248616
서울특별시 송파구 가락동,송파구,가락동,130,14,127.12623190426072,37.494213955883524
서울특별시 송파구 가락동,송파구,가락동,101,4,127.12082183460204,37.490266774055364
서울특별시 송파구 가락동,송파구,가락동,177,8,127.137544635981,37.49417709688727
서울특별시 송파구 가락동,송파구,가락동,169,13,127.13501863690574,37.497179870833214
서울특별시 송파구 거여동,송파구,거여동,34,0,127.15068411780612,37.49297279782958
서울특별시 송파구 거여동,송파구,거여동,34,10,127.15068411780612,37.49297279782958
서울특별시 송파구 거여동,송파구,거여동,33,2,127.14990500534498,37.492664028019526
서울특별시 송파구 문정동,송파구,문정동,140,0,127.13514890964038,37.48900491132238
서울특별시 송파구 문정동,송파구,문정동,4,1,127.126893658216,37.49080889627102
서울특별시 송파구 방이동,송파구,방이동,177,0,127.11695967116883,37.51556453106202
서울특별시 송파구 방이동,송파구,방이동,186,12,127.12582104314971,37.510806716144174
서울특별시 송파구 방이동,송파구,방이동,130,19,127.12045136261078,37.50982512886359
서울특별시 송파구 방이동,송파구,방이동,134,8,127.11909231371706,37.51007313488498
서울특별시 송파구 방이동,송파구,방이동,154,21,127.11717380318063,37.513519139914784
서울특별시 송파구 방이동,송파구,방이동,212,3,127.12260138693414,37.50978694982983
서울특별시 송파구 석촌동,송파구,석촌동,222,7,127.09823734681832,37.49769146014744
서울특별시 송파구 송파동,송파구,송파동,139,4,127.1144968511051,37.50818339757798
서울특별시 송파구 송파동,송파구,송파동,167,0,127.11902520311614,37.50324060625145
서울특별시 송파구 송파동,송파구,송파동,20,10,127.10961059983116,37.50786088735304
서울특별시 송파구 송파동,송파구,송파동,31,2,127.10697058171392,37.510727470188506
서울특별시 송파구 오금동,송파구,오금동,113,2,127.14226079629951,37.50153757589084
서울특별시 송파구 오금동,송파구,오금동,49,3,127.12891229183307,37.50349741977738
서울특별시 송파구 오금동,송파구,오금동,31,0,127.13200783145969,37.50671594888813
서울특별시 송파구 오금동,송파구,오금동,71,8,127.13401603936332,37.50326096136524
서울특별시 송파구 풍납동,송파구,풍납동,389,0,127.11443341912913,37.52491241016747
서울특별시 송파구 풍납동,송파구,풍납동,271,3,127.11243204001123,37.53113423638909
서울특별시 양천구 목동,양천구,목동,315,4,126.86872781539107,37.542296243276056
서울특별시 양천구 목동,양천구,목동,315,3,126.86888628400912,37.542297090350985
서울특별시 양천구 목동,양천구,목동,736,3,126.86698205737468,37.53723935829471
서울특별시 양천구 신월동,양천구,신월동,109,2,126.8330232663322,37.53365436411068
서울특별시 양천구 신월동,양천구,신월동,492,1,126.84561450261889,37.52399026111743
서울특별시 양천구 신월동,양천구,신월동,492,25,126.84566118506974,37.52382827718495
서울특별시 양천구 신월동,양천구,신월동,492,23,126.84581796116258,37.524018428710974
서울특별시 양천구 신월동,양천구,신월동,151,6,126.82457794007632,37.535111609245725
서울특별시 양천구 신월동,양천구,신월동,562,3,126.84130085214215,37.515196163516336
서울특별시 양천구 신월동,양천구,신월동,48,13,126.8252067940957,37.535665024806875
서울특별시 양천구 신월동,양천구,신월동,413,3,126.8398632095335,37.52553561164513
서울특별시 양천구 신월동,양천구,신월동,541,1,126.83961454563993,37.519080572256364
서울특별시 양천구 신월동,양천구,신월동,136,8,126.83155414948341,37.532131796673326
서울특별시 양천구 신월동,양천구,신월동,604,6,126.84587718535306,37.51982748853093
서울특별시 양천구 신월동,양천구,신월동,594,13,126.84593497071761,37.51709672251461
서울특별시 양천구 신월동,양천구,신월동,558,1,126.84007958801114,37.51638813998637
서울특별시 양천구 신월동,양천구,신월동,9,33,126.82875197644991,37.541706212160534
서울특별시 양천구 신월동,양천구,신월동,494,6,126.84673498051772,37.52397843727447
서울특별시 양천구 신월동,양천구,신월동,440,9,126.83946393317203,37.522045164636495
서울특별시 양천구 신정동,양천구,신정동,952,1,126.85658396592527,37.52491582626607
서울특별시 양천구 신정동,양천구,신정동,879,18,126.85851672056492,37.527846707403455
서울특별시 양천구 신정동,양천구,신정동,926,4,126.85425309615411,37.52748997264855
서울특별시 양천구 신정동,양천구,신정동,958,10,126.85791128398193,37.523219501908315
서울특별시 양천구 신정동,양천구,신정동,881,8,126.85934739366304,37.52864440249272
서울특별시 양천구 신정동,양천구,신정동,918,1,126.85566236372922,37.526803632267104
서울특별시 양천구 신정동,양천구,신정동,927,4,126.85340922874437,37.52691750649108
서울특별시 양천구 신정동,양천구,신정동,958,12,126.85813969446367,37.52297737942158
서울특별시 양천구 신정동,양천구,신정동,915,12,126.85666729997577,37.52575453387312
서울특별시 양천구 신정동,양천구,신정동,889,15,126.86149808133014,37.52727698784003
서울특별시 양천구 신정동,양천구,신정동,893,6,126.86200307538304,37.529109453066106
서울특별시 영등포구 당산동,영등포구,당산동,121,134,126.90824464364472,37.526574055040534
서울특별시 영등포구 대림동,영등포구,대림동,687,3,126.8991317277235,37.50006435590202
서울특별시 영등포구 신길동,영등포구,신길동,166,45,126.91615950450405,37.512985014610166
서울특별시 영등포구 신길동,영등포구,신길동,401,0,126.90406335025803,37.50161262591529
서울특별시 영등포구 신길동,영등포구,신길동,1515,2,126.91792525313443,37.49979791365303
서울특별시 용산구 동빙고동,용산구,동빙고동,42,17,126.99620461373576,37.52299805032328
서울특별시 용산구 용문동,용산구,용문동,38,213,126.95843150099479,37.53830708751467
서울특별시 용산구 이태원동,용산구,이태원동,124,13,126.99637256021526,37.53504985837793
서울특별시 용산구 이태원동,용산구,이태원동,102,12,126.99449803752867,37.53607840410365
서울특별시 용산구 한강로3가,용산구,한강로3가,82,0,126.96366886421478,37.53404056066536
서울특별시 용산구 한남동,용산구,한남동,686,30,126.99925645983586,37.53371009350903
서울특별시 용산구 한남동,용산구,한남동,799,0,127.01220942432957,37.532998156758104
서울특별시 용산구 후암동,용산구,후암동,244,86,126.97779721773396,37.54985948819808
서울특별시 은평구 갈현동,은평구,갈현동,526,2,126.91048974721005,37.61510622544246
서울특별시 은평구 구산동,은평구,구산동,355,81,126.90547115169505,37.61356680181667
서울특별시 은평구 구산동,은평구,구산동,23,30,126.91337011291097,37.607594411918036
서울특별시 은평구 구산동,은평구,구산동,14,21,126.91088402952016,37.61108823107927
서울특별시 은평구 구산동,은평구,구산동,308,81,126.9042094241999,37.61691341003299
서울특별시 은평구 구산동,은평구,구산동,225,0,126.90768412527584,37.60883689645005
서울특별시 은평구 녹번동,은평구,녹번동,90,2,126.93049912385928,37.60331583486317
서울특별시 은평구 녹번동,은평구,녹번동,176,8,126.92214911686854,37.601923237082985
서울특별시 은평구 녹번동,은평구,녹번동,71,8,126.93819818152045,37.599413880474344
서울특별시 은평구 녹번동,은평구,녹번동,100,32,126.92776881084629,37.60479885091844
서울특별시 은평구 녹번동,은평구,녹번동,35,122,126.93368449857678,37.60306076131012
서울특별시 은평구 불광동,은평구,불광동,346,3,126.92744404463814,37.62056167442629
서울특별시 은평구 불광동,은평구,불광동,391,68,126.92049160360287,37.62427729280412
서울특별시 은평구 불광동,은평구,불광동,8,51,126.9334288401758,37.61436232121513
서울특별시 은평구 수색동,은평구,수색동,325,17,126.88983791316467,37.58547341077244
서울특별시 은평구 수색동,은평구,수색동,326,12,126.89041765878744,37.585215017508546
서울특별시 은평구 수색동,은평구,수색동,345,4,126.89206964030905,37.58680989649845
서울특별시 은평구 신사동,은평구,신사동,7,11,126.91087358208436,37.600921084454306
서울특별시 은평구 신사동,은평구,신사동,39,11,126.91183432484803,37.59400358903159
서울특별시 은평구 신사동,은평구,신사동,23,45,126.91443509281822,37.59747766592884
서울특별시 은평구 신사동,은평구,신사동,39,4,126.9114916724861,37.5943624169775
서울특별시 은평구 신사동,은평구,신사동,337,5,126.91329529854129,37.59115361175653
서울특별시 은평구 신사동,은평구,신사동,11,22,126.90865162412406,37.601117279939494
서울특별시 은평구 신사동,은평구,신사동,23,44,126.9144680869038,37.597604017165764
서울특별시 은평구 신사동,은평구,신사동,38,30,126.91189696757391,37.59467990616286
서울특별시 은평구 신사동,은평구,신사동,23,53,126.91485266255467,37.59767803165264
서울특별시 은평구 역촌동,은평구,역촌동,219,0,126.90580209053564,37.6047263480519
서울특별시 은평구 역촌동,은평구,역촌동,45,30,126.91465070505674,37.60610454930414
서울특별시 은평구 역촌동,은평구,역촌동,59,18,126.91342052155306,37.60550355789421
서울특별시 은평구 역촌동,은평구,역촌동,83,26,126.91560459260401,37.601476395852764
서울특별시 은평구 역촌동,은평구,역촌동,40,55,126.92036581473003,37.60252740267131
서울특별시 은평구 역촌동,은평구,역촌동,32,42,126.91702513390332,37.60380887585067
서울특별시 은평구 역촌동,은평구,역촌동,57,39,126.91153648514913,37.60449369286818
서울특별시 은평구 응암동,은평구,응암동,88,16,126.92193022180831,37.600930691864484
서울특별시 은평구 응암동,은평구,응암동,122,7,126.91602772466791,37.59662027079588
서울특별시 은평구 응암동,은평구,응암동,122,10,126.91599479879511,37.59648490690592
서울특별시 은평구 응암동,은평구,응암동,96,41,126.92585337416817,37.600481146026425
서울특별시 은평구 응암동,은평구,응암동,113,28,126.9161599222982,37.597098634900775
서울특별시 은평구 증산동,은평구,증산동,164,17,126.91066534235343,37.5856693706481
서울특별시 종로구 구기동,종로구,구기동,95,15,126.9579462341055,37.60685215726448
서울특별시 종로구 명륜1가,종로구,명륜1가,36,5,126.99945107137906,37.587539449347794
서울특별시 종로구 명륜1가,종로구,명륜1가,5,89,126.99707512964737,37.590512798695485
서울특별시 종로구 신교동,종로구,신교동,6,13,126.96793485340011,37.58355285430728
서울특별시 종로구 신교동,종로구,신교동,6,11,126.96813948423376,37.58344561525078
서울특별시 종로구 연건동,종로구,연건동,60,1,127.00105956259229,37.579037561875715
서울특별시 종로구 창신동,종로구,창신동,601,0,127.00998958175157,37.57817362277078
서울특별시 종로구 창신동,종로구,창신동,601,6,127.0095405472844,37.577567855994474
서울특별시 중구 만리동1가,중구,만리동1가,56,11,126.96574649592813,37.5569442561816
서울특별시 중구 만리동2가,중구,만리동2가,116,4,126.96499479929939,37.554399051141914
서울특별시 중구 신당동,중구,신당동,432,806,127.00653848429137,37.551957058836095
서울특별시 중구 신당동,중구,신당동,432,1952,127.0051948112286,37.551419639085715
서울특별시 중구 신당동,중구,신당동,432,1979,127.00539250693862,37.55062727926642
서울특별시 중구 신당동,중구,신당동,407,17,127.00874644033756,37.55880750929747
서울특별시 중구 신당동,중구,신당동,377,26,127.01096111446513,37.55776212482519
서울특별시 중구 신당동,중구,신당동,432,1956,127.00534400740598,37.55111380518354
서울특별시 중구 정동,중구,정동,18,1,126.9702926467743,37.567285165079895
서울특별시 중구 필동3가,중구,필동3가,62,16,126.9959016569002,37.556238602272465
서울특별시 중랑구 망우동,중랑구,망우동,490,30,127.0963026725052,37.598474213199594
서울특별시 중랑구 망우동,중랑구,망우동,506,3,127.09390350409323,37.59594221388135
서울특별시 중랑구 망우동,중랑구,망우동,460,26,127.09833772818871,37.59501097381907
서울특별시 중랑구 면목동,중랑구,면목동,564,1,127.0843394746772,37.58430858657717
서울특별시 중랑구 면목동,중랑구,면목동,376,5,127.08101662611836,37.574967884421554
서울특별시 중랑구 면목동,중랑구,면목동,91,58,127.0876001533829,37.592747618894265
서울특별시 강남구 개포동,강남구,개포동,651,1,127.0563943,37.484892
서울특별시 강남구 개포동,강남구,개포동,1280,0,127.06415056,37.480048959
서울특별시 강남구 개포동,강남구,개포동,1282,0,127.054031,37.47848
서울특별시 중랑구 면목동,중랑구,면목동,177,56,127.07760970284718,37.586673266915696
서울특별시 중랑구 묵동,중랑구,묵동,184,20,127.08104220076983,37.60677649456398
서울특별시 중랑구 묵동,중랑구,묵동,391,0,127.07767168112927,37.60777398617892
서울특별시 중랑구 상봉동,중랑구,상봉동,84,39,127.09284513273246,37.59475780405717
서울특별시 중랑구 상봉동,중랑구,상봉동,226,25,127.08796409375499,37.602753827170254
서울특별시 중랑구 상봉동,중랑구,상봉동,210,2,127.08719311885623,37.600813241105435
서울특별시 중랑구 중화동,중랑구,중화동,307,76,127.07847457491857,37.60402726494309
서울특별시 중랑구 중화동,중랑구,중화동,110,26,127.08237813040121,37.60086840898285
서울특별시 중랑구 중화동,중랑구,중화동,11,7,127.08449594743281,37.603021084923505
서울특별시 강남구 대치동,강남구,대치동,977,0,127.06340568703096,37.50136259036015
서울특별시 강남구 도곡동,강남구,도곡동,202,0,127.04382479024974,37.48785833380951
서울특별시 강동구 강일동,강동구,강일동,114,0,127.1731,37.572621
서울특별시 강동구 고덕동,강동구,고덕동,210,1,127.17017,37.557703
서울특별시 강동구 명일동,강동구,명일동,359,0,127.144621707,37.552949018
서울특별시 강동구 상일동,강동구,상일동,514,0,127.167612,37.549416
서울특별시 강남구 삼성동,강남구,삼성동,45,5,127.04958031491763,37.512685826033184
서울특별시 강남구 삼성동,강남구,삼성동,189,0,127.05003287743197,37.5183480731893
서울특별시 강남구 삼성동,강남구,삼성동,3,1,127.04407460747385,37.517468934905445
서울특별시 강남구 역삼동,강남구,역삼동,902,0,127.04575741439521,37.50120590966372
서울특별시 강남구 일원동,강남구,일원동,743,0,127.07415538133063,37.49109026435766
서울특별시 강남구 자곡동,강남구,자곡동,619,0,127.0881187290247,37.47176947139246
서울특별시 강남구 청담동,강남구,청담동,90,17,127.04275093445831,37.524836909620426
서울특별시 강남구 청담동,강남구,청담동,64,1,127.05045867866332,37.52093658756302
서울특별시 강동구 강일동,강동구,강일동,66,0,127.17479973372691,37.57172117637797
서울특별시 강동구 고덕동,강동구,고덕동,693,0,127.15932230487638,37.5561742589309
서울특별시 강동구 길동,강동구,길동,413,11,127.13805412613985,37.536263141024264
서울특별시 강동구 길동,강동구,길동,456,4,127.13702883934604,37.535286529104276
서울특별시 강동구 길동,강동구,길동,477,0,127.14793633148663,37.540907960506594
서울특별시 강동구 길동,강동구,길동,346,1,127.14309858799079,37.54180380752887
서울특별시 강동구 둔촌동,강동구,둔촌동,632,0,127.14555219711598,37.53282467374914
서울특별시 강동구 상일동,강동구,상일동,513,0,127.1663998809284,37.5507863411645
서울특별시 강동구 상일동,강동구,상일동,519,0,127.16952112084448,37.5566809635886
서울특별시 강서구 마곡동,강서구,마곡동,744,0,126.818592,37.561735
서울특별시 강동구 상일동,강동구,상일동,521,0,127.16877743664075,37.55331682795108
서울특별시 강동구 성내동,강동구,성내동,386,83,127.13423772139905,37.53202401947156
서울특별시 강동구 성내동,강동구,성내동,545,7,127.12895253352981,37.52736554255398
서울특별시 강동구 성내동,강동구,성내동,244,5,127.13577782416787,37.53418302227158
서울특별시 강동구 성내동,강동구,성내동,552,1,127.1226368588459,37.529707087173556
서울특별시 강동구 암사동,강동구,암사동,441,3,127.13068174661565,37.55538509074858
서울특별시 강동구 암사동,강동구,암사동,675,0,127.12513242582347,37.54893193712732
서울특별시 강동구 천호동,강동구,천호동,452,15,127.12824181544259,37.53830577794877
서울특별시 강동구 천호동,강동구,천호동,432,7,127.12374679831053,37.54081533718491
서울특별시 강북구 미아동,강북구,미아동,1371,0,127.03286171246977,37.620611478189076
서울특별시 강북구 미아동,강북구,미아동,1369,0,127.03445975820699,37.616931309715184
서울특별시 강북구 미아동,강북구,미아동,1372,0,127.01400010327778,37.6267184895166
서울특별시 강북구 번동,강북구,번동,432,6,127.0337704319632,37.63477511495886
서울특별시 강북구 수유동,강북구,수유동,280,14,127.01288005273202,37.64726436213785
서울특별시 강북구 수유동,강북구,수유동,560,24,127.009303342447,37.644725798769514
서울특별시 강북구 수유동,강북구,수유동,741,0,127.02549507640231,37.64216914506521
서울특별시 강북구 수유동,강북구,수유동,738,0,127.02380224779866,37.644559880044305
서울특별시 강서구 가양동,강서구,가양동,235,4,126.8395631279424,37.57238577549949
서울특별시 강서구 내발산동,강서구,내발산동,763,0,126.83245088531916,37.54961393912707
서울특별시 강서구 내발산동,강서구,내발산동,764,0,126.8441354114011,37.5571966234474
서울특별시 강서구 등촌동,강서구,등촌동,511,4,126.86235748236756,37.54730053559824
서울특별시 강서구 등촌동,강서구,등촌동,723,0,126.85821662020281,37.55493952669789
